country,date,price
DE,2020-01-22,29.7900
DE,2020-01-21,29.8200
DE,2020-01-17,29.8500
DE,2020-01-16,29.8000
DE,2020-01-15,29.7300
DE,2020-01-14,29.8200
DE,2020-01-13,29.8400
DE,2020-01-10,29.7600
DE,2020-01-09,29.8400
DE,2020-01-08,29.5700
DE,2020-01-07,29.3000
DE,2020-01-06,29.3500
DE,2020-01-03,29.3100
DE,2020-01-02,29.8800
DE,2019-12-31,29.4000
DE,2019-12-30,29.2100
DE,2019-12-27,29.5600
DE,2019-12-26,29.4100
DE,2019-12-24,29.3100
DE,2019-12-23,29.3300
DE,2019-12-20,29.3000
DE,2019-12-19,29.2700
DE,2019-12-18,29.2600
DE,2019-12-17,29.4600
DE,2019-12-16,29.7000
DE,2019-12-13,29.4100
DE,2019-12-12,29.3300
DE,2019-12-11,29.0800
DE,2019-12-10,28.8300
DE,2019-12-09,28.7600
DE,2019-12-06,28.9500
DE,2019-12-05,28.8800
DE,2019-12-04,29.0000
DE,2019-12-03,28.7800
DE,2019-12-02,28.6700
DE,2019-11-29,28.9400
DE,2019-11-27,29.0800
DE,2019-11-26,29.0600
DE,2019-11-25,29.0000
DE,2019-11-22,28.8700
DE,2019-11-21,28.8800
DE,2019-11-20,28.8500
DE,2019-11-19,29.0400
DE,2019-11-18,29.0100
DE,2019-11-15,29.0400
DE,2019-11-14,28.8200
DE,2019-11-13,28.8800
DE,2019-11-12,28.9400
DE,2019-11-11,28.9300
DE,2019-11-08,29.0200
DE,2019-11-07,29.1100
DE,2019-11-06,28.9700
DE,2019-11-05,28.9500
DE,2019-11-04,29.0700
DE,2019-11-01,28.7800
DE,2019-10-31,28.5500
DE,2019-10-30,28.6200
DE,2019-10-29,28.5100
DE,2019-10-28,28.5900
DE,2019-10-25,28.4100
DE,2019-10-24,28.4600
DE,2019-10-23,28.4000
DE,2019-10-22,28.2100
DE,2019-10-21,28.3400
DE,2019-10-18,28.0900
DE,2019-10-17,28.0000
DE,2019-10-16,27.8400
DE,2019-10-15,27.6800
DE,2019-10-14,27.3400
ES,2020-03-06,25.6800
ES,2020-03-05,26.1500
ES,2020-03-04,27.3700
ES,2020-03-03,26.4400
ES,2020-03-02,26.8800
ES,2020-02-28,26.2900
ES,2020-02-27,26.4700
ES,2020-02-26,27.2200
ES,2020-02-25,27.0000
ES,2020-02-24,27.9000
ES,2020-02-21,29.0300
ES,2020-02-20,29.1000
ES,2020-02-19,29.4400
ES,2020-02-18,29.2800
ES,2020-02-14,29.1800
ES,2020-02-13,29.0300
ES,2020-02-12,29.2200
ES,2020-02-11,29.0800
ES,2020-02-10,28.9500
ES,2020-02-07,28.8700
ES,2020-02-06,28.9900
ES,2020-02-05,28.8300
ES,2020-02-04,28.4700
ES,2020-02-03,28.0000
ES,2020-01-31,28.0100
ES,2020-01-30,28.4700
ES,2020-01-29,28.2700
ES,2020-01-28,28.1500
ES,2020-01-27,27.8200
ES,2020-01-24,28.2400
ES,2020-01-23,28.4900
ES,2020-01-22,28.5200
ES,2020-01-21,28.5600
ES,2020-01-17,28.8900
ES,2020-01-16,28.7300
ES,2020-01-15,28.4200
ES,2020-01-14,28.5000
ES,2020-01-13,28.6600
ES,2020-01-10,28.5400
ES,2020-01-09,28.7000
ES,2020-01-08,28.7000
ES,2020-01-07,28.6400
ES,2020-01-06,29.0100
ES,2020-01-03,28.8700
ES,2020-01-02,29.3000
ES,2019-12-31,28.9200
ES,2019-12-30,28.9400
ES,2019-12-27,29.0800
ES,2019-12-26,28.9400
ES,2019-12-24,28.7700
ES,2019-12-23,28.8200
ES,2019-12-20,28.8200
ES,2019-12-19,28.8200
ES,2019-12-18,28.8000
ES,2019-12-17,28.8600
ES,2019-12-16,28.8500
ES,2019-12-13,29.2200
ES,2019-12-12,29.1000
ES,2019-12-11,28.6900
ES,2019-12-10,28.4100
ES,2019-12-09,28.4400
ES,2019-12-06,28.5300
ES,2019-12-05,28.2300
ES,2019-12-04,28.3500
ES,2019-12-03,28.0300
ES,2019-12-02,27.9800
ES,2019-11-29,28.3700
ES,2019-11-27,28.3900
ES,2019-11-26,28.3000
ES,2019-11-25,28.3500
ES,2019-11-22,28.1900
ES,2019-11-21,28.1300
ES,2019-11-20,28.0900
ES,2019-11-19,28.2400
ES,2019-11-18,28.2200
ES,2019-11-15,28.1100
ES,2019-11-14,27.8600
ES,2019-11-13,27.9200
ES,2019-11-12,28.2700
ES,2019-11-11,28.6900
ES,2019-11-08,28.6700
ES,2019-11-07,28.7700
ES,2019-11-06,28.7600
ES,2019-11-05,28.8900
ES,2019-11-04,28.9900
ES,2019-11-01,28.8000
ES,2019-10-31,28.6000
ES,2019-10-30,28.6600
ES,2019-10-29,28.8800
ES,2019-10-28,28.9600
ES,2019-10-25,28.8400
ES,2019-10-24,28.8400
ES,2019-10-23,28.9200
ES,2019-10-22,28.7700
ES,2019-10-21,28.8900
ES,2019-10-18,28.7800
ES,2019-10-17,28.6600
ES,2019-10-16,28.6300
ES,2019-10-15,28.4500
ES,2019-10-14,28.0800
UK,2020-03-06,28.9400
UK,2020-03-05,29.4500
UK,2020-03-04,30.3300
UK,2020-03-03,29.1600
UK,2020-03-02,29.5300
UK,2020-02-28,29.3000
UK,2020-02-27,29.4700
UK,2020-02-26,30.6300
UK,2020-02-25,30.7100
UK,2020-02-24,31.3800
UK,2020-02-21,32.7000
UK,2020-02-20,32.7400
UK,2020-02-19,32.8700
UK,2020-02-18,32.7600
UK,2020-02-14,32.9200
UK,2020-02-13,33.0700
UK,2020-02-12,33.2700
UK,2020-02-11,33.0200
UK,2020-02-10,32.7500
UK,2020-02-07,32.6300
UK,2020-02-06,33.0100
UK,2020-02-05,33.1000
UK,2020-02-04,32.9000
UK,2020-02-03,32.3900
UK,2020-01-31,32.6400
UK,2020-01-30,33.1400
UK,2020-01-29,33.1600
UK,2020-01-28,33.1800
UK,2020-01-27,32.9500
UK,2020-01-24,33.6600
UK,2020-01-23,33.7300
UK,2020-01-22,33.8700
UK,2020-01-21,33.7300
UK,2020-01-17,34.0900
UK,2020-01-16,33.9600
UK,2020-01-15,33.8400
UK,2020-01-14,33.8400
UK,2020-01-13,33.7200
UK,2020-01-10,33.6300
UK,2020-01-09,33.8800
UK,2020-01-08,33.8600
UK,2020-01-07,33.8300
UK,2020-01-06,34.0500
UK,2020-01-03,33.8400
UK,2020-01-02,34.1500
UK,2019-12-31,34.1000
UK,2019-12-30,33.8100
UK,2019-12-27,33.9800
UK,2019-12-26,33.8600
UK,2019-12-24,33.6800
UK,2019-12-23,33.6000
UK,2019-12-20,33.5200
UK,2019-12-19,33.5400
UK,2019-12-18,33.6400
UK,2019-12-17,33.6000
UK,2019-12-16,34.2000
UK,2019-12-13,34.1000
UK,2019-12-12,33.2000
UK,2019-12-11,32.9900
UK,2019-12-10,32.9300
UK,2019-12-09,32.9200
UK,2019-12-06,32.9000
UK,2019-12-05,32.5200
UK,2019-12-04,32.6400
UK,2019-12-03,32.3100
UK,2019-12-02,32.7000
UK,2019-11-29,32.9300
UK,2019-11-27,33.1900
UK,2019-11-26,32.9700
UK,2019-11-25,33.0500
UK,2019-11-22,32.6000
UK,2019-11-21,32.4100
UK,2019-11-20,32.4400
UK,2019-11-19,32.7700
UK,2019-11-18,32.7400
UK,2019-11-15,32.6400
UK,2019-11-14,32.5600
UK,2019-11-13,32.6200
UK,2019-11-12,32.6600
UK,2019-11-11,32.6000
UK,2019-11-08,32.6000
UK,2019-11-07,32.7900
UK,2019-11-06,32.8500
UK,2019-11-05,32.8800
UK,2019-11-04,32.8200
UK,2019-11-01,32.6800
UK,2019-10-31,32.5300
UK,2019-10-30,32.7200
UK,2019-10-29,32.4900
UK,2019-10-28,32.6000
UK,2019-10-25,32.4600
UK,2019-10-24,32.5200
UK,2019-10-23,32.4000
UK,2019-10-22,32.1000
UK,2019-10-21,32.1400
UK,2019-10-18,32.0000
UK,2019-10-17,32.0100
UK,2019-10-16,31.7900
UK,2019-10-15,31.8300
UK,2019-10-14,31.3800
CH,2020-03-06,38.6600
CH,2020-03-05,39.1400
CH,2020-03-04,40.3400
CH,2020-03-03,38.8000
CH,2020-03-02,38.6800
CH,2020-02-28,37.8800
CH,2020-02-27,38.1900
CH,2020-02-26,39.2600
CH,2020-02-25,39.1800
CH,2020-02-24,40.0800
CH,2020-02-21,41.9300
CH,2020-02-20,41.9600
CH,2020-02-19,42.2600
CH,2020-02-18,41.9100
CH,2020-02-14,41.9000
CH,2020-02-13,41.7800
CH,2020-02-12,42.0100
CH,2020-02-11,41.9700
CH,2020-02-10,41.8800
CH,2020-02-07,41.6000
CH,2020-02-06,41.7800
CH,2020-02-05,41.8800
CH,2020-02-04,41.2700
CH,2020-02-03,40.7800
CH,2020-01-31,40.7400
CH,2020-01-30,41.3400
CH,2020-01-29,41.2200
CH,2020-01-28,41.1600
CH,2020-01-27,40.8000
CH,2020-01-24,41.3200
CH,2020-01-23,41.5700
CH,2020-01-22,41.7600
CH,2020-01-21,41.6200
CH,2020-01-17,41.5900
CH,2020-01-16,41.1600
CH,2020-01-15,41.0000
CH,2020-01-14,40.8200
CH,2020-01-13,40.6400
CH,2020-01-10,40.3900
CH,2020-01-09,40.6500
CH,2020-01-08,40.7300
CH,2020-01-07,40.7000
CH,2020-01-06,40.8800
CH,2020-01-03,40.6900
CH,2020-01-02,40.9600
CH,2019-12-31,40.6400
CH,2019-12-30,40.4800
CH,2019-12-27,40.7500
CH,2019-12-26,40.5200
CH,2019-12-24,40.4600
CH,2019-12-23,40.5000
CH,2019-12-20,40.3000
CH,2019-12-19,40.1100
CH,2019-12-18,40.0100
CH,2019-12-17,39.8500
CH,2019-12-16,39.8000
CH,2019-12-13,39.4400
CH,2019-12-12,39.4200
CH,2019-12-11,39.1700
CH,2019-12-10,39.0800
CH,2019-12-09,39.1400
CH,2019-12-06,39.2000
CH,2019-12-05,38.8700
CH,2019-12-04,38.8600
CH,2019-12-03,38.6100
CH,2019-12-02,38.7700
CH,2019-11-29,38.9000
CH,2019-11-27,39.1000
CH,2019-11-26,39.0400
CH,2019-11-25,38.9300
CH,2019-11-22,38.6500
CH,2019-11-21,38.6100
CH,2019-11-20,38.7400
CH,2019-11-19,38.8300
CH,2019-11-18,38.8600
CH,2019-11-15,38.7600
CH,2019-11-14,38.5800
CH,2019-11-13,38.7100
CH,2019-11-12,38.5600
CH,2019-11-11,38.6100
CH,2019-11-08,38.6000
CH,2019-11-07,38.6500
CH,2019-11-06,38.6400
CH,2019-11-05,38.5800
CH,2019-11-04,38.8300
CH,2019-11-01,38.7100
CH,2019-10-31,38.5800
CH,2019-10-30,38.5800
CH,2019-10-29,38.2800
CH,2019-10-28,38.1500
CH,2019-10-25,38.0200
CH,2019-10-24,37.8600
CH,2019-10-23,37.6200
CH,2019-10-22,37.4400
CH,2019-10-21,37.6600
CH,2019-10-18,37.5900
CH,2019-10-17,37.6700
CH,2019-10-16,37.6000
CH,2019-10-15,37.5400
CH,2019-10-14,37.2500
NO,2020-03-06,20.3900
NO,2020-03-05,21.0447
NO,2020-03-04,22.0600
NO,2020-03-03,21.5393
NO,2020-03-02,21.5800
NO,2020-02-28,21.0200
NO,2020-02-27,21.1516
NO,2020-02-26,22.0800
NO,2020-02-25,22.2500
NO,2020-02-24,22.7000
NO,2020-02-21,23.8200
NO,2020-02-20,23.7900
NO,2020-02-19,23.7800
NO,2020-02-18,23.4500
NO,2020-02-14,23.6800
NO,2020-02-13,23.7000
NO,2020-02-12,23.8600
NO,2020-02-11,23.6100
NO,2020-02-10,23.2700
NO,2020-02-07,23.4050
NO,2020-02-06,23.9400
NO,2020-02-05,23.9050
NO,2020-02-04,23.4808
NO,2020-02-03,23.2211
NO,2020-01-31,23.3500
NO,2020-01-30,23.6892
NO,2020-01-29,23.8500
NO,2020-01-28,23.9800
NO,2020-01-27,23.8297
NO,2020-01-24,24.4200
NO,2020-01-23,24.5351
NO,2020-01-22,24.8251
NO,2020-01-21,24.8407
NO,2020-01-17,25.2400
NO,2020-01-16,25.0200
NO,2020-01-15,25.0500
NO,2020-01-14,25.0600
NO,2020-01-13,25.1500
NO,2020-01-10,24.9900
NO,2020-01-09,25.0550
NO,2020-01-08,25.1402
NO,2020-01-07,25.1100
NO,2020-01-06,25.4100
NO,2020-01-03,25.3500
NO,2020-01-02,25.4800
NO,2019-12-31,25.1600
NO,2019-12-30,25.0200
NO,2019-12-27,25.1500
NO,2019-12-26,25.0546
NO,2019-12-24,24.8900
NO,2019-12-23,24.8350
NO,2019-12-20,24.6350
NO,2019-12-19,24.4547
NO,2019-12-18,24.1461
NO,2019-12-17,24.0100
NO,2019-12-16,24.1900
NO,2019-12-13,24.1200
NO,2019-12-12,23.9100
NO,2019-12-11,23.6500
NO,2019-12-10,23.5800
NO,2019-12-09,23.7000
NO,2019-12-06,23.7300
NO,2019-12-05,23.4600
NO,2019-12-04,23.4650
NO,2019-12-03,23.0751
NO,2019-12-02,23.1800
NO,2019-11-29,23.3800
NO,2019-11-27,23.8455
NO,2019-11-26,23.8000
NO,2019-11-25,23.8302
NO,2019-11-22,23.7450
NO,2019-11-21,23.6084
NO,2019-11-20,23.5650
NO,2019-11-19,23.6200
NO,2019-11-18,23.7200
NO,2019-11-15,23.7800
NO,2019-11-14,23.6500
NO,2019-11-13,23.7109
NO,2019-11-12,23.8400
NO,2019-11-11,23.9901
NO,2019-11-08,24.0200
NO,2019-11-07,24.0300
NO,2019-11-06,23.6480
NO,2019-11-05,23.6550
NO,2019-11-04,23.7349
NO,2019-11-01,23.8400
NO,2019-10-31,23.3000
NO,2019-10-30,23.5900
NO,2019-10-29,23.6200
NO,2019-10-28,23.6400
NO,2019-10-25,23.6400
NO,2019-10-24,23.7699
NO,2019-10-23,23.5500
NO,2019-10-22,23.5530
NO,2019-10-21,23.6199
NO,2019-10-18,23.3998
NO,2019-10-17,23.2500
NO,2019-10-16,23.1850
NO,2019-10-15,23.2000
NO,2019-10-14,23.0100
NL,2020-03-06,30.6800
NL,2020-03-05,31.0700
NL,2020-03-04,32.1100
NL,2020-03-03,30.9300
NL,2020-03-02,31.2200
NL,2020-02-28,30.4400
NL,2020-02-27,30.7000
NL,2020-02-26,31.7300
NL,2020-02-25,31.7750
NL,2020-02-24,32.4600
NL,2020-02-21,33.9300
NL,2020-02-20,34.2400
NL,2020-02-19,34.3600
NL,2020-02-18,34.1900
NL,2020-02-14,34.5600
NL,2020-02-13,34.5750
NL,2020-02-12,34.6600
NL,2020-02-11,34.3800
NL,2020-02-10,34.0600
NL,2020-02-07,33.9200
NL,2020-02-06,34.2300
NL,2020-02-05,34.0700
NL,2020-02-04,33.6400
NL,2020-02-03,32.9900
NL,2020-01-31,32.6900
NL,2020-01-30,33.3300
NL,2020-01-29,33.2500
NL,2020-01-28,33.1700
NL,2020-01-27,32.8400
NL,2020-01-24,33.7000
NL,2020-01-23,33.6400
NL,2020-01-22,33.8300
NL,2020-01-21,33.8300
NL,2020-01-17,34.1400
NL,2020-01-16,34.0700
NL,2020-01-15,33.9200
NL,2020-01-14,34.0000
NL,2020-01-13,33.9100
NL,2020-01-10,33.7400
NL,2020-01-09,33.9100
NL,2020-01-08,33.8400
NL,2020-01-07,33.7000
NL,2020-01-06,33.7600
NL,2020-01-03,33.8100
NL,2020-01-02,34.2100
NL,2019-12-31,33.8600
NL,2019-12-30,33.7200
NL,2019-12-27,33.8300
NL,2019-12-26,33.7600
NL,2019-12-24,33.5500
NL,2019-12-23,33.6300
NL,2019-12-20,33.5100
NL,2019-12-19,33.4400
NL,2019-12-18,33.4400
NL,2019-12-17,33.5400
NL,2019-12-16,33.7300
NL,2019-12-13,33.5600
NL,2019-12-12,33.3700
NL,2019-12-11,33.1400
NL,2019-12-10,32.9500
NL,2019-12-09,32.9850
NL,2019-12-06,33.0700
NL,2019-12-05,32.6700
NL,2019-12-04,32.5800
NL,2019-12-03,32.2500
NL,2019-12-02,32.3000
NL,2019-11-29,32.6000
NL,2019-11-27,32.7100
NL,2019-11-26,32.7200
NL,2019-11-25,32.5950
NL,2019-11-22,32.4300
NL,2019-11-21,32.3600
NL,2019-11-20,32.5100
NL,2019-11-19,32.7600
NL,2019-11-18,32.8600
NL,2019-11-15,32.8700
NL,2019-11-14,32.5900
NL,2019-11-13,32.6000
NL,2019-11-12,32.7000
NL,2019-11-11,32.6700
NL,2019-11-08,32.7100
NL,2019-11-07,32.6800
NL,2019-11-06,32.6400
NL,2019-11-05,32.5500
NL,2019-11-04,32.3500
NL,2019-11-01,32.3300
NL,2019-10-31,31.9800
NL,2019-10-30,32.0800
NL,2019-10-29,32.0100
NL,2019-10-28,32.0200
NL,2019-10-25,31.9100
NL,2019-10-24,32.0000
NL,2019-10-23,31.7850
NL,2019-10-22,31.9300
NL,2019-10-21,32.1100
NL,2019-10-18,32.0800
NL,2019-10-17,32.0500
NL,2019-10-16,31.8000
NL,2019-10-15,32.0300
NL,2019-10-14,31.6900
AT,2020-03-06,17.3600
AT,2020-03-05,17.6700
AT,2020-03-04,18.5100
AT,2020-03-03,18.2200
AT,2020-03-02,18.3400
AT,2020-02-28,18.1200
AT,2020-02-27,18.0700
AT,2020-02-26,18.7100
AT,2020-02-25,18.7100
AT,2020-02-24,19.2000
AT,2020-02-21,20.0500
AT,2020-02-20,20.1600
AT,2020-02-19,20.2900
AT,2020-02-18,20.1600
AT,2020-02-14,20.4500
AT,2020-02-13,20.2954
AT,2020-02-12,20.4500
AT,2020-02-11,20.3600
AT,2020-02-10,20.0700
AT,2020-02-07,20.1001
AT,2020-02-06,20.1951
AT,2020-02-05,20.2200
AT,2020-02-04,19.9800
AT,2020-02-03,19.8200
AT,2020-01-31,19.9900
AT,2020-01-30,20.1600
AT,2020-01-29,20.2300
AT,2020-01-28,20.1900
AT,2020-01-27,20.0600
AT,2020-01-24,20.3100
AT,2020-01-23,20.4000
AT,2020-01-22,20.5200
AT,2020-01-21,20.5100
AT,2020-01-17,20.6900
AT,2020-01-16,20.7100
AT,2020-01-15,20.6600
AT,2020-01-14,20.9100
AT,2020-01-13,20.9900
AT,2020-01-10,20.8300
AT,2020-01-09,20.8200
AT,2020-01-08,20.7800
AT,2020-01-07,20.7300
AT,2020-01-06,20.9600
AT,2020-01-03,20.9100
AT,2020-01-02,21.0800
AT,2019-12-31,20.8000
AT,2019-12-30,20.7200
AT,2019-12-27,20.9800
AT,2019-12-26,20.9700
AT,2019-12-24,20.8052
AT,2019-12-23,20.8300
AT,2019-12-20,20.7400
AT,2019-12-19,20.8000
AT,2019-12-18,20.7700
AT,2019-12-17,20.8200
AT,2019-12-16,20.7700
AT,2019-12-13,20.6900
AT,2019-12-12,20.7400
AT,2019-12-11,20.4500
AT,2019-12-10,20.3500
AT,2019-12-09,20.2600
AT,2019-12-06,20.4100
AT,2019-12-05,20.2950
AT,2019-12-04,20.2700
AT,2019-12-03,20.2300
AT,2019-12-02,20.3000
AT,2019-11-29,20.3000
AT,2019-11-27,20.5700
AT,2019-11-26,20.6300
AT,2019-11-25,20.5775
AT,2019-11-22,20.5848
AT,2019-11-21,20.4500
AT,2019-11-20,20.4700
AT,2019-11-19,20.4900
AT,2019-11-18,20.5200
AT,2019-11-15,20.6900
AT,2019-11-14,20.6036
AT,2019-11-13,20.7600
AT,2019-11-12,20.8200
AT,2019-11-11,20.9200
AT,2019-11-08,20.8700
AT,2019-11-07,20.9200
AT,2019-11-06,20.8550
AT,2019-11-05,21.0400
AT,2019-11-04,21.0600
AT,2019-11-01,20.7300
AT,2019-10-31,20.5000
AT,2019-10-30,20.7400
AT,2019-10-29,20.7550
AT,2019-10-28,20.7467
AT,2019-10-25,20.5100
AT,2019-10-24,20.5450
AT,2019-10-23,20.5500
AT,2019-10-22,20.2986
AT,2019-10-21,20.1800
AT,2019-10-18,19.9500
AT,2019-10-17,19.8250
AT,2019-10-16,19.7755
AT,2019-10-15,19.6500
AT,2019-10-14,19.4000
SE,2020-03-06,30.1800
SE,2020-03-05,30.5000
SE,2020-03-04,31.7100
SE,2020-03-03,30.8400
SE,2020-03-02,30.9700
SE,2020-02-28,30.3800
SE,2020-02-27,30.3800
SE,2020-02-26,31.4500
SE,2020-02-25,31.2300
SE,2020-02-24,31.9900
SE,2020-02-21,33.5900
SE,2020-02-20,33.6800
SE,2020-02-19,33.7000
SE,2020-02-18,33.5700
SE,2020-02-14,33.8900
SE,2020-02-13,33.9000
SE,2020-02-12,34.2300
SE,2020-02-11,33.9700
SE,2020-02-10,33.5700
SE,2020-02-07,33.2800
SE,2020-02-06,33.4700
SE,2020-02-05,33.5300
SE,2020-02-04,32.9500
SE,2020-02-03,31.9900
SE,2020-01-31,32.0100
SE,2020-01-30,32.4300
SE,2020-01-29,32.3000
SE,2020-01-28,32.4300
SE,2020-01-27,32.0400
SE,2020-01-24,32.9600
SE,2020-01-23,32.9900
SE,2020-01-22,33.2000
SE,2020-01-21,33.4200
SE,2020-01-17,33.5500
SE,2020-01-16,33.3600
SE,2020-01-15,32.9100
SE,2020-01-14,33.1100
SE,2020-01-13,33.0300
SE,2020-01-10,32.5900
SE,2020-01-09,32.9800
SE,2020-01-08,33.1500
SE,2020-01-07,32.9400
SE,2020-01-06,32.9000
SE,2020-01-03,32.9200
SE,2020-01-02,33.8200
SE,2019-12-31,32.9000
SE,2019-12-30,32.8700
SE,2019-12-27,33.3900
SE,2019-12-26,33.2600
SE,2019-12-24,33.1700
SE,2019-12-23,33.1100
SE,2019-12-20,33.1600
SE,2019-12-19,33.0000
SE,2019-12-18,33.1700
SE,2019-12-17,33.2700
SE,2019-12-16,33.1600
SE,2019-12-13,33.2200
SE,2019-12-12,33.0600
SE,2019-12-11,32.5100
SE,2019-12-10,32.0800
SE,2019-12-09,32.0800
SE,2019-12-06,32.2900
SE,2019-12-05,31.8900
SE,2019-12-04,31.9900
SE,2019-12-03,31.3900
SE,2019-12-02,31.5100
SE,2019-11-29,31.7200
SE,2019-11-27,31.9400
SE,2019-11-26,31.8900
SE,2019-11-25,31.8700
SE,2019-11-22,31.6900
SE,2019-11-21,31.4200
SE,2019-11-20,31.5600
SE,2019-11-19,31.8300
SE,2019-11-18,31.8500
SE,2019-11-15,32.0400
SE,2019-11-14,31.9200
SE,2019-11-13,31.8800
SE,2019-11-12,32.0600
SE,2019-11-11,32.0500
SE,2019-11-08,32.2100
SE,2019-11-07,32.1200
SE,2019-11-06,32.0700
SE,2019-11-05,32.0900
SE,2019-11-04,32.2700
SE,2019-11-01,31.9500
SE,2019-10-31,31.5200
SE,2019-10-30,31.7200
SE,2019-10-29,31.4500
SE,2019-10-28,31.7000
SE,2019-10-25,31.5100
SE,2019-10-24,31.5200
SE,2019-10-23,31.3500
SE,2019-10-22,31.3100
SE,2019-10-21,31.3600
SE,2019-10-18,30.8600
SE,2019-10-17,30.4000
SE,2019-10-16,30.0900
SE,2019-10-15,29.9500
SE,2019-10-14,29.4800
BE,2020-03-06,17.2200
BE,2020-03-05,17.4300
BE,2020-03-04,18.0000
BE,2020-03-03,17.5000
BE,2020-03-02,17.5500
BE,2020-02-28,17.2800
BE,2020-02-27,17.4900
BE,2020-02-26,18.2700
BE,2020-02-25,18.3400
BE,2020-02-24,18.8100
BE,2020-02-21,19.6700
BE,2020-02-20,19.8100
BE,2020-02-19,19.8600
BE,2020-02-18,19.9000
BE,2020-02-14,19.9600
BE,2020-02-13,19.9600
BE,2020-02-12,20.0700
BE,2020-02-11,19.9500
BE,2020-02-10,19.8399
BE,2020-02-07,19.7700
BE,2020-02-06,20.1100
BE,2020-02-05,20.0900
BE,2020-02-04,19.8200
BE,2020-02-03,19.3600
BE,2020-01-31,19.2800
BE,2020-01-30,19.4700
BE,2020-01-29,19.4700
BE,2020-01-28,19.4900
BE,2020-01-27,19.2600
BE,2020-01-24,19.6800
BE,2020-01-23,19.8100
BE,2020-01-22,19.8400
BE,2020-01-21,19.9000
BE,2020-01-17,19.9300
BE,2020-01-16,19.9150
BE,2020-01-15,19.7900
BE,2020-01-14,19.8447
BE,2020-01-13,19.8700
BE,2020-01-10,19.8900
BE,2020-01-09,19.9100
BE,2020-01-08,19.8500
BE,2020-01-07,19.8100
BE,2020-01-06,20.0000
BE,2020-01-03,20.0000
BE,2020-01-02,20.1700
BE,2019-12-31,19.9700
BE,2019-12-30,19.9900
BE,2019-12-27,20.0400
BE,2019-12-26,19.9000
BE,2019-12-24,19.8055
BE,2019-12-23,19.8500
BE,2019-12-20,19.8009
BE,2019-12-19,19.8000
BE,2019-12-18,19.7000
BE,2019-12-17,19.6800
BE,2019-12-16,19.7400
BE,2019-12-13,19.7800
BE,2019-12-12,19.7000
BE,2019-12-11,19.7000
BE,2019-12-10,19.7000
BE,2019-12-09,19.7100
BE,2019-12-06,19.6600
BE,2019-12-05,19.5450
BE,2019-12-04,19.5700
BE,2019-12-03,19.3700
BE,2019-12-02,19.5200
BE,2019-11-29,19.4900
BE,2019-11-27,19.5000
BE,2019-11-26,19.5100
BE,2019-11-25,19.5100
BE,2019-11-22,19.4400
BE,2019-11-21,19.4600
BE,2019-11-20,19.4700
BE,2019-11-19,19.5300
BE,2019-11-18,19.6200
BE,2019-11-15,19.4500
BE,2019-11-14,19.3600
BE,2019-11-13,19.3600
BE,2019-11-12,19.3605
BE,2019-11-11,19.3500
BE,2019-11-08,19.3500
BE,2019-11-07,19.3100
BE,2019-11-06,19.3500
BE,2019-11-05,19.3400
BE,2019-11-04,19.3400
BE,2019-11-01,19.3100
BE,2019-10-31,19.1240
BE,2019-10-30,19.2300
BE,2019-10-29,19.0618
BE,2019-10-28,19.0900
BE,2019-10-25,18.9800
BE,2019-10-24,19.4000
BE,2019-10-23,19.3300
BE,2019-10-22,19.2400
BE,2019-10-21,19.4300
BE,2019-10-18,19.3800
BE,2019-10-17,19.3700
BE,2019-10-16,19.2400
BE,2019-10-15,19.1900
BE,2019-10-14,18.9900
IL,2020-03-06,52.2489
IL,2020-03-05,53.1400
IL,2020-03-04,55.4200
IL,2020-03-03,55.2881
IL,2020-03-02,55.9900
IL,2020-02-28,54.9700
IL,2020-02-27,56.0900
IL,2020-02-26,58.1000
IL,2020-02-25,57.6900
IL,2020-02-24,58.0400
IL,2020-02-21,60.4002
IL,2020-02-20,60.8400
IL,2020-02-19,61.7100
IL,2020-02-18,60.8500
IL,2020-02-14,60.5500
IL,2020-02-13,60.3704
IL,2020-02-12,61.2200
IL,2020-02-11,60.7000
IL,2020-02-10,60.4400
IL,2020-02-07,60.5400
IL,2020-02-06,60.6791
IL,2020-02-05,60.2113
IL,2020-02-04,59.6500
IL,2020-02-03,58.4100
IL,2020-01-31,58.6700
IL,2020-01-30,59.2275
IL,2020-01-29,59.1342
IL,2020-01-28,59.0350
IL,2020-01-27,58.7400
IL,2020-01-24,59.7400
IL,2020-01-23,60.0701
IL,2020-01-22,59.9300
IL,2020-01-21,59.2193
IL,2020-01-17,59.2500
IL,2020-01-16,59.4759
IL,2020-01-15,58.7879
IL,2020-01-14,58.5600
IL,2020-01-13,58.3900
IL,2020-01-10,58.0800
IL,2020-01-09,58.1100
IL,2020-01-08,57.8700
IL,2020-01-07,57.5500
IL,2020-01-06,57.6700
IL,2020-01-03,57.6255
IL,2020-01-02,58.0300
IL,2019-12-31,57.3500
IL,2019-12-30,57.1300
IL,2019-12-27,57.3946
IL,2019-12-26,57.3590
IL,2019-12-24,57.0900
IL,2019-12-23,56.7700
IL,2019-12-20,57.0000
IL,2019-12-19,56.9371
IL,2019-12-18,56.7700
IL,2019-12-17,56.8600
IL,2019-12-16,56.9000
IL,2019-12-13,58.0500
IL,2019-12-12,57.9200
IL,2019-12-11,58.0252
IL,2019-12-10,57.7250
IL,2019-12-09,57.8950
IL,2019-12-06,57.7700
IL,2019-12-05,57.5100
